image,ground_truth
images/SFU/03200.jpg,"[0.316153, 0.334995, 0.348852]"
images/SFU/03210.jpg,"[0.316369, 0.335005, 0.348626]"
images/SFU/03220.jpg,"[0.316756, 0.334947, 0.34829699999999997]"
images/SFU/03230.jpg,"[0.316924, 0.335179, 0.347897]"
images/SFU/03240.jpg,"[0.316965, 0.335228, 0.34780700000000003]"
images/SFU/03250.jpg,"[0.31735, 0.334983, 0.347667]"
images/SFU/03260.jpg,"[0.317824, 0.335483, 0.34669300000000003]"
images/SFU/03270.jpg,"[0.31818, 0.3353, 0.34652]"
images/SFU/03280.jpg,"[0.318403, 0.336518, 0.345079]"
images/SFU/03290.jpg,"[0.318025, 0.336424, 0.345551]"
images/SFU/03300.jpg,"[0.318829, 0.335971, 0.34519999999999995]"
images/SFU/03310.jpg,"[0.318075, 0.335389, 0.346536]"
images/SFU/03320.jpg,"[0.317103, 0.335838, 0.34705899999999995]"
images/SFU/03330.jpg,"[0.316004, 0.335733, 0.34826300000000004]"
images/SFU/03340.jpg,"[0.316734, 0.33544, 0.3478259999999999]"
images/SFU/03350.jpg,"[0.316971, 0.335641, 0.347388]"
images/SFU/03360.jpg,"[0.316528, 0.3357, 0.3477720000000001]"
images/SFU/03370.jpg,"[0.316674, 0.335285, 0.348041]"
images/SFU/03380.jpg,"[0.316606, 0.335572, 0.3478220000000001]"
images/SFU/03390.jpg,"[0.316659, 0.335511, 0.34783]"
images/SFU/03400.jpg,"[0.31661, 0.33542, 0.34796999999999995]"
images/SFU/03410.jpg,"[0.316306, 0.335355, 0.348339]"
images/SFU/03420.jpg,"[0.316287, 0.335235, 0.348478]"
images/SFU/03430.jpg,"[0.316197, 0.335245, 0.3485579999999999]"
images/SFU/03440.jpg,"[0.316196, 0.335225, 0.3485790000000001]"
images/SFU/03450.jpg,"[0.316656, 0.335275, 0.34806899999999996]"
images/SFU/03460.jpg,"[0.317186, 0.335445, 0.34736900000000004]"
images/SFU/03470.jpg,"[0.317998, 0.335803, 0.346199]"
images/SFU/03480.jpg,"[0.318526, 0.335548, 0.345926]"
images/SFU/03490.jpg,"[0.318754, 0.335878, 0.345368]"
images/SFU/03500.jpg,"[0.318682, 0.33592, 0.345398]"
images/SFU/03510.jpg,"[0.31871, 0.335763, 0.345527]"
images/SFU/03520.jpg,"[0.318766, 0.335912, 0.345322]"
images/SFU/03530.jpg,"[0.318676, 0.33617, 0.345154]"
images/SFU/03540.jpg,"[0.318569, 0.335851, 0.34558]"
images/SFU/03550.jpg,"[0.319001, 0.336319, 0.34468000000000004]"
images/SFU/03560.jpg,"[0.319062, 0.336894, 0.344044]"
images/SFU/03570.jpg,"[0.31782, 0.337517, 0.344663]"
images/SFU/03580.jpg,"[0.317488, 0.339133, 0.343379]"
images/SFU/03590.jpg,"[0.317759, 0.34058, 0.341661]"
images/SFU/03600.jpg,"[0.318521, 0.340309, 0.34117]"
images/SFU/03610.jpg,"[0.318918, 0.339527, 0.34155499999999994]"
images/SFU/03620.jpg,"[0.31805, 0.338578, 0.34337200000000007]"
images/SFU/03630.jpg,"[0.317853, 0.338075, 0.34407200000000004]"
images/SFU/03640.jpg,"[0.318932, 0.337743, 0.343325]"
images/SFU/03650.jpg,"[0.318991, 0.33743, 0.34357899999999997]"
images/SFU/03660.jpg,"[0.319268, 0.338203, 0.34252900000000003]"
images/SFU/03670.jpg,"[0.318145, 0.339957, 0.341898]"
images/SFU/03680.jpg,"[0.317023, 0.343441, 0.33953599999999995]"
images/SFU/03690.jpg,"[0.318758, 0.344655, 0.336587]"
images/SFU/03700.jpg,"[0.318936, 0.346732, 0.334332]"
images/SFU/03710.jpg,"[0.315373, 0.349056, 0.335571]"
images/SFU/03720.jpg,"[0.3154, 0.346183, 0.33841699999999997]"
images/SFU/03730.jpg,"[0.314944, 0.344457, 0.340599]"
images/SFU/03740.jpg,"[0.316487, 0.343095, 0.34041800000000005]"
images/SFU/03750.jpg,"[0.317712, 0.342055, 0.340233]"
images/SFU/03760.jpg,"[0.316999, 0.34163, 0.341371]"
images/SFU/03770.jpg,"[0.318258, 0.342024, 0.3397180000000001]"
images/SFU/03780.jpg,"[0.316587, 0.34183, 0.341583]"
images/SFU/03790.jpg,"[0.314843, 0.340206, 0.344951]"
images/SFU/03800.jpg,"[0.314113, 0.339281, 0.346606]"
images/SFU/03810.jpg,"[0.313057, 0.338756, 0.3481870000000001]"
images/SFU/03820.jpg,"[0.313743, 0.337331, 0.348926]"
images/SFU/03830.jpg,"[0.313584, 0.337665, 0.34875100000000003]"
images/SFU/03840.jpg,"[0.313722, 0.336794, 0.34948399999999996]"
images/SFU/03850.jpg,"[0.313457, 0.336406, 0.35013700000000003]"
images/SFU/03860.jpg,"[0.314034, 0.336473, 0.34949300000000005]"
images/SFU/03870.jpg,"[0.313915, 0.335831, 0.35025400000000007]"
images/SFU/03880.jpg,"[0.313996, 0.335903, 0.35010100000000005]"
images/SFU/03890.jpg,"[0.314031, 0.3359, 0.3500690000000001]"
images/SFU/03900.jpg,"[0.314188, 0.335708, 0.35010399999999997]"
images/SFU/03910.jpg,"[0.314493, 0.335546, 0.34996099999999997]"
images/SFU/03920.jpg,"[0.314899, 0.335726, 0.34937499999999994]"
images/SFU/03930.jpg,"[0.314965, 0.335135, 0.34990000000000004]"
images/SFU/03940.jpg,"[0.314704, 0.335328, 0.349968]"
images/SFU/03950.jpg,"[0.314234, 0.33529, 0.350476]"
images/SFU/03960.jpg,"[0.314439, 0.334938, 0.35062299999999996]"
images/SFU/03970.jpg,"[0.314873, 0.335279, 0.34984800000000005]"
images/SFU/03980.jpg,"[0.315419, 0.335205, 0.349376]"
images/SFU/03990.jpg,"[0.316223, 0.335107, 0.3486700000000001]"
images/SFU/04000.jpg,"[0.316123, 0.335132, 0.3487450000000001]"
images/SFU/04010.jpg,"[0.31596, 0.335109, 0.348931]"
images/SFU/04020.jpg,"[0.316302, 0.334901, 0.3487969999999999]"
images/SFU/04030.jpg,"[0.31655, 0.335354, 0.348096]"
images/SFU/04040.jpg,"[0.316821, 0.335685, 0.34749399999999997]"
images/SFU/04050.jpg,"[0.316694, 0.335879, 0.347427]"
images/SFU/04060.jpg,"[0.315612, 0.335552, 0.348836]"
images/SFU/04070.jpg,"[0.314752, 0.335382, 0.34986600000000007]"
images/SFU/04080.jpg,"[0.313783, 0.335284, 0.35093300000000005]"
images/SFU/04090.jpg,"[0.312985, 0.335112, 0.3519029999999999]"
images/SFU/04100.jpg,"[0.310502, 0.33537, 0.35412799999999994]"
images/SFU/04110.jpg,"[0.310659, 0.335294, 0.354047]"
images/SFU/04120.jpg,"[0.310141, 0.335032, 0.354827]"
images/SFU/04130.jpg,"[0.309881, 0.334076, 0.35604299999999994]"
images/SFU/04140.jpg,"[0.309359, 0.33387, 0.35677100000000006]"
images/SFU/04150.jpg,"[0.310666, 0.334343, 0.354991]"
images/SFU/04160.jpg,"[0.311257, 0.33497, 0.353773]"
images/SFU/04170.jpg,"[0.312503, 0.335525, 0.351972]"
images/SFU/04180.jpg,"[0.313145, 0.335545, 0.35131]"
images/SFU/04190.jpg,"[0.31347, 0.335625, 0.35090499999999997]"
images/SFU/04200.jpg,"[0.313948, 0.335852, 0.3502]"
images/SFU/04210.jpg,"[0.315606, 0.335936, 0.34845799999999993]"
images/SFU/04220.jpg,"[0.315085, 0.335638, 0.34927699999999995]"
images/SFU/04230.jpg,"[0.3147, 0.335647, 0.34965300000000005]"
images/SFU/04240.jpg,"[0.314581, 0.33556, 0.349859]"
images/SFU/04250.jpg,"[0.314144, 0.335583, 0.350273]"
images/SFU/04260.jpg,"[0.313275, 0.335467, 0.351258]"
images/SFU/04270.jpg,"[0.313962, 0.335674, 0.35036399999999995]"
images/SFU/04280.jpg,"[0.314213, 0.335608, 0.3501789999999999]"
images/SFU/04290.jpg,"[0.314603, 0.33589, 0.349507]"
images/SFU/04300.jpg,"[0.314226, 0.335499, 0.350275]"
images/SFU/04310.jpg,"[0.314122, 0.335577, 0.350301]"
images/SFU/04320.jpg,"[0.314031, 0.335534, 0.35043500000000005]"
images/SFU/04330.jpg,"[0.315025, 0.335369, 0.34960600000000003]"
images/SFU/04340.jpg,"[0.314716, 0.335726, 0.349558]"
images/SFU/04350.jpg,"[0.314688, 0.33585, 0.34946199999999994]"
images/SFU/04360.jpg,"[0.314977, 0.336103, 0.34891999999999995]"
images/SFU/04370.jpg,"[0.31534, 0.335777, 0.34888300000000005]"
images/SFU/04380.jpg,"[0.315262, 0.336007, 0.34873100000000007]"
images/SFU/04390.jpg,"[0.315373, 0.336241, 0.348386]"
images/SFU/04400.jpg,"[0.315201, 0.336116, 0.3486829999999999]"
images/SFU/04410.jpg,"[0.315406, 0.335832, 0.3487619999999999]"
images/SFU/04420.jpg,"[0.316154, 0.335941, 0.34790499999999996]"
images/SFU/04430.jpg,"[0.316509, 0.335621, 0.34787000000000007]"
images/SFU/04440.jpg,"[0.316905, 0.335478, 0.347617]"
images/SFU/04450.jpg,"[0.31681, 0.335337, 0.34785299999999997]"
images/SFU/04460.jpg,"[0.316436, 0.33502, 0.3485440000000001]"
images/SFU/04470.jpg,"[0.316698, 0.334842, 0.3484600000000001]"
images/SFU/04480.jpg,"[0.316921, 0.335175, 0.347904]"
images/SFU/04490.jpg,"[0.315818, 0.334436, 0.34974600000000006]"
images/SFU/04500.jpg,"[0.316142, 0.334967, 0.34889100000000006]"
images/SFU/04510.jpg,"[0.316374, 0.335231, 0.34839500000000007]"
images/SFU/04520.jpg,"[0.316485, 0.335357, 0.34815799999999997]"
images/SFU/04530.jpg,"[0.317244, 0.335829, 0.34692699999999993]"
images/SFU/04540.jpg,"[0.317156, 0.335627, 0.347217]"
images/SFU/04550.jpg,"[0.317202, 0.335877, 0.34692100000000003]"
images/SFU/04560.jpg,"[0.316976, 0.336248, 0.3467760000000001]"
images/SFU/04570.jpg,"[0.3173, 0.33642, 0.34628]"
images/SFU/04580.jpg,"[0.316948, 0.337127, 0.345925]"
images/SFU/04590.jpg,"[0.317198, 0.3369, 0.34590200000000004]"
images/SFU/04600.jpg,"[0.317184, 0.336919, 0.34589699999999995]"
images/SFU/04610.jpg,"[0.317367, 0.33753, 0.34510300000000005]"
images/SFU/04620.jpg,"[0.317222, 0.337408, 0.34537]"
images/SFU/04630.jpg,"[0.316473, 0.337868, 0.345659]"
images/SFU/04640.jpg,"[0.31735, 0.337895, 0.344755]"
images/SFU/04650.jpg,"[0.316306, 0.338385, 0.34530900000000003]"
images/SFU/04660.jpg,"[0.31719, 0.337662, 0.3451479999999999]"
images/SFU/04670.jpg,"[0.316739, 0.336985, 0.34627600000000003]"
images/SFU/04680.jpg,"[0.317479, 0.336985, 0.34553599999999995]"
images/SFU/04690.jpg,"[0.318078, 0.337593, 0.34432899999999994]"
images/SFU/04700.jpg,"[0.318278, 0.337801, 0.3439209999999999]"
images/SFU/04710.jpg,"[0.317048, 0.338375, 0.344577]"
images/SFU/04720.jpg,"[0.315347, 0.338412, 0.34624099999999997]"
images/SFU/04730.jpg,"[0.313121, 0.340253, 0.346626]"
images/SFU/04960.jpg,"[0.314286, 0.337653, 0.34806099999999995]"
images/SFU/04970.jpg,"[0.315495, 0.336896, 0.34760899999999995]"
images/SFU/04980.jpg,"[0.315924, 0.336405, 0.347671]"
images/SFU/04990.jpg,"[0.315178, 0.336487, 0.34833500000000006]"
images/SFU/05000.jpg,"[0.316214, 0.336408, 0.347378]"
images/SFU/05010.jpg,"[0.315785, 0.336603, 0.34761200000000003]"
images/SFU/05020.jpg,"[0.315481, 0.335853, 0.348666]"
images/SFU/05030.jpg,"[0.316189, 0.336071, 0.34773999999999994]"
images/SFU/05040.jpg,"[0.316337, 0.336124, 0.34753900000000004]"
images/SFU/05050.jpg,"[0.31595, 0.335719, 0.34833100000000006]"
images/SFU/05060.jpg,"[0.315923, 0.335347, 0.34873000000000004]"
images/SFU/05070.jpg,"[0.315819, 0.335235, 0.3489459999999999]"
images/SFU/05080.jpg,"[0.314972, 0.33485, 0.350178]"
images/SFU/05090.jpg,"[0.31433, 0.334537, 0.35113300000000003]"
images/SFU/05100.jpg,"[0.31447, 0.334638, 0.350892]"
images/SFU/05110.jpg,"[0.314276, 0.334469, 0.351255]"
images/SFU/05120.jpg,"[0.314505, 0.334438, 0.35105699999999995]"
images/SFU/05130.jpg,"[0.315011, 0.334441, 0.3505480000000001]"
images/SFU/05140.jpg,"[0.314703, 0.334245, 0.35105200000000003]"
images/SFU/05150.jpg,"[0.313897, 0.334131, 0.351972]"
images/SFU/05160.jpg,"[0.314155, 0.334282, 0.351563]"
images/SFU/05170.jpg,"[0.314258, 0.333984, 0.35175800000000007]"
images/SFU/05180.jpg,"[0.314415, 0.33427, 0.351315]"
images/SFU/05190.jpg,"[0.315211, 0.334258, 0.350531]"
images/SFU/05200.jpg,"[0.31547, 0.334434, 0.3500960000000001]"
images/SFU/05210.jpg,"[0.315181, 0.334228, 0.35059100000000004]"
images/SFU/05220.jpg,"[0.315237, 0.334306, 0.350457]"
images/SFU/05230.jpg,"[0.316037, 0.334182, 0.349781]"
images/SFU/05240.jpg,"[0.316125, 0.33393, 0.349945]"
images/SFU/05250.jpg,"[0.31728, 0.334073, 0.348647]"
images/SFU/05260.jpg,"[0.317486, 0.333984, 0.34853000000000006]"
images/SFU/05270.jpg,"[0.317293, 0.333694, 0.34901299999999996]"
images/SFU/05280.jpg,"[0.31759, 0.333858, 0.348552]"
images/SFU/05290.jpg,"[0.316712, 0.333893, 0.349395]"
images/SFU/05300.jpg,"[0.315522, 0.333704, 0.3507739999999999]"
images/SFU/05310.jpg,"[0.315333, 0.334098, 0.350569]"
images/SFU/05320.jpg,"[0.314169, 0.333958, 0.3518730000000001]"
images/SFU/05330.jpg,"[0.314293, 0.333853, 0.35185400000000006]"
images/SFU/05340.jpg,"[0.314057, 0.333663, 0.35228]"
images/SFU/05350.jpg,"[0.314218, 0.3338, 0.351982]"
images/SFU/05360.jpg,"[0.314367, 0.333767, 0.35186599999999996]"
images/SFU/05370.jpg,"[0.314191, 0.333756, 0.352053]"
images/SFU/05380.jpg,"[0.313967, 0.333547, 0.352486]"
images/SFU/05390.jpg,"[0.314501, 0.333831, 0.3516680000000001]"
images/SFU/05400.jpg,"[0.313808, 0.333679, 0.352513]"
images/SFU/05410.jpg,"[0.315389, 0.334154, 0.3504570000000001]"
images/SFU/05420.jpg,"[0.314919, 0.333772, 0.35130900000000004]"
images/SFU/05430.jpg,"[0.315455, 0.333573, 0.35097199999999995]"
images/SFU/05440.jpg,"[0.315673, 0.333721, 0.35060600000000003]"
images/SFU/05450.jpg,"[0.315789, 0.333622, 0.35058900000000004]"
images/SFU/05460.jpg,"[0.315395, 0.333451, 0.351154]"
images/SFU/05470.jpg,"[0.315339, 0.333683, 0.35097799999999996]"
images/SFU/05480.jpg,"[0.315547, 0.333706, 0.350747]"
images/SFU/05490.jpg,"[0.315326, 0.333633, 0.351041]"
images/SFU/05500.jpg,"[0.315485, 0.333479, 0.35103599999999996]"
images/SFU/05510.jpg,"[0.314922, 0.333668, 0.35141000000000006]"
images/SFU/05520.jpg,"[0.31487, 0.333776, 0.351354]"
images/SFU/05530.jpg,"[0.31486, 0.333811, 0.35132900000000006]"
images/SFU/05540.jpg,"[0.314481, 0.333655, 0.351864]"
images/SFU/05550.jpg,"[0.31399, 0.333661, 0.352349]"
images/SFU/05560.jpg,"[0.314028, 0.333784, 0.352188]"
images/SFU/05570.jpg,"[0.313724, 0.33414, 0.352136]"
images/SFU/05580.jpg,"[0.313037, 0.334017, 0.352946]"
images/SFU/05590.jpg,"[0.312867, 0.333884, 0.353249]"
images/SFU/05600.jpg,"[0.312673, 0.333719, 0.35360800000000003]"
images/SFU/05610.jpg,"[0.31083, 0.333625, 0.35554500000000006]"
images/SFU/05770.jpg,"[0.318042, 0.335052, 0.34690600000000005]"
images/SFU/05780.jpg,"[0.318, 0.335078, 0.34692199999999995]"
images/SFU/05790.jpg,"[0.317974, 0.335361, 0.346665]"
images/SFU/05800.jpg,"[0.317265, 0.335556, 0.34717899999999996]"
images/SFU/05810.jpg,"[0.316791, 0.336786, 0.346423]"
images/SFU/05820.jpg,"[0.317787, 0.336819, 0.345394]"
images/SFU/05830.jpg,"[0.318049, 0.337102, 0.34484899999999996]"
images/SFU/05840.jpg,"[0.318265, 0.33758, 0.344155]"
images/SFU/05850.jpg,"[0.319722, 0.337816, 0.34246199999999993]"
images/SFU/05920.jpg,"[0.315215, 0.337338, 0.34744699999999995]"
images/SFU/05930.jpg,"[0.313861, 0.336563, 0.34957600000000005]"
images/SFU/05940.jpg,"[0.312613, 0.336097, 0.35129]"
images/SFU/05950.jpg,"[0.312631, 0.335794, 0.351575]"
images/SFU/05960.jpg,"[0.311701, 0.33551, 0.352789]"
images/SFU/05970.jpg,"[0.31085, 0.3349, 0.35424999999999995]"
images/SFU/05980.jpg,"[0.311504, 0.334444, 0.354052]"
images/SFU/05990.jpg,"[0.310551, 0.334327, 0.355122]"
images/SFU/06000.jpg,"[0.309461, 0.334283, 0.356256]"
images/SFU/06010.jpg,"[0.310124, 0.334806, 0.35506999999999994]"
images/SFU/06020.jpg,"[0.310304, 0.334132, 0.355564]"
images/SFU/06030.jpg,"[0.311034, 0.334021, 0.35494499999999995]"
images/SFU/06040.jpg,"[0.310962, 0.334346, 0.35469200000000006]"
images/SFU/06050.jpg,"[0.312045, 0.334981, 0.352974]"
images/SFU/06060.jpg,"[0.311736, 0.335344, 0.35292]"
images/SFU/06070.jpg,"[0.311153, 0.335327, 0.35352]"
images/SFU/06080.jpg,"[0.310761, 0.3354, 0.35383899999999996]"
images/SFU/06090.jpg,"[0.310912, 0.335244, 0.35384399999999994]"
images/SFU/06100.jpg,"[0.310621, 0.335222, 0.35415699999999994]"
images/SFU/06110.jpg,"[0.311079, 0.335115, 0.353806]"
images/SFU/06120.jpg,"[0.311035, 0.335058, 0.353907]"
images/SFU/06130.jpg,"[0.31041, 0.33559, 0.3539999999999999]"
images/SFU/06140.jpg,"[0.310987, 0.335257, 0.35375599999999996]"
images/SFU/06150.jpg,"[0.310669, 0.334825, 0.35450600000000004]"
images/SFU/06160.jpg,"[0.311416, 0.335525, 0.35305899999999996]"
images/SFU/06170.jpg,"[0.311271, 0.335609, 0.35311999999999993]"
images/SFU/06180.jpg,"[0.311158, 0.334737, 0.35410499999999995]"
images/SFU/06190.jpg,"[0.309287, 0.335888, 0.354825]"
images/SFU/06200.jpg,"[0.308689, 0.336188, 0.355123]"
images/SFU/06230.jpg,"[0.310043, 0.335783, 0.35417399999999993]"
images/SFU/06240.jpg,"[0.309945, 0.335701, 0.35435399999999995]"
images/SFU/06250.jpg,"[0.310054, 0.335896, 0.35405]"
images/SFU/06260.jpg,"[0.309513, 0.336654, 0.35383300000000006]"
images/SFU/06270.jpg,"[0.309613, 0.33623, 0.354157]"
images/SFU/06280.jpg,"[0.311142, 0.33639, 0.35246799999999995]"
images/SFU/06290.jpg,"[0.311499, 0.335843, 0.352658]"
images/SFU/06300.jpg,"[0.311248, 0.335874, 0.352878]"
images/SFU/06380.jpg,"[0.310004, 0.338719, 0.35127700000000006]"
images/SFU/06390.jpg,"[0.310203, 0.337392, 0.35240499999999997]"
images/SFU/06400.jpg,"[0.310227, 0.337707, 0.352066]"
images/SFU/06410.jpg,"[0.307275, 0.338501, 0.35422400000000004]"
images/SFU/06420.jpg,"[0.308624, 0.337187, 0.354189]"
images/SFU/06430.jpg,"[0.307109, 0.337674, 0.35521699999999995]"
images/SFU/06440.jpg,"[0.307883, 0.337168, 0.35494899999999996]"
images/SFU/06450.jpg,"[0.307705, 0.336458, 0.355837]"
images/SFU/06460.jpg,"[0.306398, 0.336631, 0.35697100000000004]"
images/SFU/06470.jpg,"[0.309388, 0.335504, 0.355108]"
images/SFU/06480.jpg,"[0.309563, 0.335733, 0.35470399999999996]"
images/SFU/06490.jpg,"[0.310356, 0.335089, 0.3545549999999999]"
images/SFU/06500.jpg,"[0.311921, 0.335547, 0.352532]"
images/SFU/06510.jpg,"[0.310889, 0.336815, 0.35229600000000005]"
images/SFU/06620.jpg,"[0.320131, 0.336427, 0.3434420000000001]"
images/SFU/06630.jpg,"[0.32187, 0.336943, 0.341187]"
images/SFU/06640.jpg,"[0.3202, 0.336945, 0.34285499999999997]"
images/SFU/06650.jpg,"[0.320088, 0.335697, 0.34421500000000005]"
images/SFU/06660.jpg,"[0.320572, 0.335946, 0.3434819999999999]"
images/SFU/06670.jpg,"[0.319855, 0.335707, 0.344438]"
images/SFU/06680.jpg,"[0.319938, 0.33537, 0.34469199999999994]"
images/SFU/06690.jpg,"[0.320472, 0.335484, 0.344044]"
images/SFU/06700.jpg,"[0.319983, 0.335143, 0.34487399999999996]"
images/SFU/06710.jpg,"[0.319427, 0.335276, 0.34529699999999997]"
images/SFU/06720.jpg,"[0.319276, 0.334917, 0.345807]"
images/SFU/06730.jpg,"[0.319265, 0.334997, 0.345738]"
images/SFU/06740.jpg,"[0.318865, 0.334906, 0.34622900000000006]"
images/SFU/06750.jpg,"[0.318312, 0.334875, 0.3468130000000001]"
images/SFU/06760.jpg,"[0.318578, 0.334981, 0.346441]"
images/SFU/06770.jpg,"[0.318387, 0.335136, 0.34647700000000003]"
images/SFU/06780.jpg,"[0.317637, 0.335303, 0.34706000000000004]"
images/SFU/06790.jpg,"[0.317081, 0.336001, 0.34691800000000006]"
images/SFU/06800.jpg,"[0.317452, 0.335867, 0.3466809999999999]"
images/SFU/06810.jpg,"[0.318297, 0.335927, 0.345776]"
images/SFU/07060.jpg,"[0.310374, 0.335695, 0.35393100000000005]"
images/SFU/07070.jpg,"[0.311469, 0.335455, 0.353076]"
images/SFU/07160.jpg,"[0.304678, 0.339064, 0.356258]"
images/SFU/07170.jpg,"[0.30523, 0.337707, 0.357063]"
images/SFU/07190.jpg,"[0.304465, 0.338647, 0.35688800000000004]"
images/SFU/07200.jpg,"[0.305447, 0.337089, 0.35746399999999995]"
images/SFU/07210.jpg,"[0.308015, 0.335026, 0.3569590000000001]"
images/SFU/07220.jpg,"[0.307404, 0.335493, 0.357103]"
images/SFU/07230.jpg,"[0.306981, 0.336148, 0.35687100000000005]"
images/SFU/07240.jpg,"[0.305897, 0.336574, 0.35752900000000004]"
images/SFU/07250.jpg,"[0.308039, 0.336204, 0.35575700000000005]"
images/SFU/07260.jpg,"[0.307317, 0.335908, 0.35677499999999995]"
images/SFU/07270.jpg,"[0.307054, 0.335004, 0.35794200000000004]"
images/SFU/07280.jpg,"[0.305003, 0.336466, 0.358531]"
images/SFU/07290.jpg,"[0.304939, 0.336634, 0.35842699999999994]"
images/SFU/07300.jpg,"[0.305095, 0.336746, 0.358159]"
images/SFU/07310.jpg,"[0.304504, 0.336529, 0.358967]"
images/SFU/07320.jpg,"[0.303976, 0.336573, 0.35945099999999996]"
images/SFU/07330.jpg,"[0.303968, 0.336646, 0.359386]"
images/SFU/07340.jpg,"[0.305467, 0.336159, 0.3583740000000001]"
images/SFU/07350.jpg,"[0.307192, 0.33561, 0.35719799999999996]"
images/SFU/07360.jpg,"[0.307268, 0.335619, 0.357113]"
images/SFU/07370.jpg,"[0.30779, 0.335659, 0.356551]"
images/SFU/07380.jpg,"[0.308399, 0.335824, 0.355777]"
images/SFU/07390.jpg,"[0.308593, 0.336117, 0.35529]"
images/SFU/07410.jpg,"[0.308579, 0.336926, 0.35449500000000006]"
images/SFU/07440.jpg,"[0.315213, 0.337298, 0.34748900000000005]"
images/SFU/07450.jpg,"[0.323567, 0.335831, 0.34060200000000007]"
images/SFU/07560.jpg,"[0.322667, 0.334334, 0.34299899999999994]"
images/SFU/07570.jpg,"[0.320154, 0.335294, 0.34455199999999997]"
images/SFU/07580.jpg,"[0.318845, 0.33497, 0.34618499999999996]"
images/SFU/07590.jpg,"[0.317956, 0.33459, 0.347454]"
images/SFU/07600.jpg,"[0.317327, 0.334025, 0.34864799999999996]"
images/SFU/07610.jpg,"[0.317072, 0.335082, 0.347846]"
images/SFU/07620.jpg,"[0.316628, 0.334679, 0.348693]"
images/SFU/07630.jpg,"[0.316718, 0.334568, 0.34871399999999997]"
images/SFU/07640.jpg,"[0.316249, 0.334923, 0.34882799999999997]"
images/SFU/07650.jpg,"[0.317158, 0.335401, 0.34744099999999994]"
images/SFU/07660.jpg,"[0.315984, 0.334735, 0.34928099999999995]"
images/SFU/07670.jpg,"[0.315986, 0.334565, 0.349449]"
images/SFU/07680.jpg,"[0.315847, 0.334549, 0.349604]"
images/SFU/07690.jpg,"[0.316666, 0.334823, 0.348511]"
images/SFU/07700.jpg,"[0.316075, 0.334629, 0.349296]"
images/SFU/07710.jpg,"[0.315781, 0.334567, 0.349652]"
images/SFU/07720.jpg,"[0.316453, 0.335003, 0.348544]"
images/SFU/07730.jpg,"[0.315916, 0.334514, 0.34957000000000005]"
images/SFU/07740.jpg,"[0.315919, 0.334546, 0.34953499999999993]"
images/SFU/07750.jpg,"[0.316016, 0.334407, 0.3495769999999999]"
images/SFU/07760.jpg,"[0.316172, 0.334656, 0.349172]"
images/SFU/07770.jpg,"[0.315538, 0.334566, 0.34989600000000004]"
images/SFU/07780.jpg,"[0.315757, 0.334725, 0.34951799999999994]"
images/SFU/07790.jpg,"[0.315706, 0.334337, 0.34995699999999996]"
images/SFU/07800.jpg,"[0.315436, 0.334726, 0.3498379999999999]"
images/SFU/07810.jpg,"[0.314903, 0.334148, 0.35094900000000007]"
images/SFU/07820.jpg,"[0.314709, 0.33429, 0.351001]"
images/SFU/07830.jpg,"[0.314705, 0.334433, 0.350862]"
images/SFU/07840.jpg,"[0.314958, 0.334474, 0.35056799999999994]"
images/SFU/07850.jpg,"[0.315227, 0.334616, 0.35015700000000005]"
images/SFU/07860.jpg,"[0.315905, 0.334644, 0.349451]"
images/SFU/07870.jpg,"[0.31666, 0.334413, 0.34892700000000004]"
images/SFU/07880.jpg,"[0.316923, 0.334388, 0.3486889999999999]"
images/SFU/07890.jpg,"[0.317083, 0.33448, 0.348437]"
images/SFU/07900.jpg,"[0.3174, 0.334607, 0.347993]"
images/SFU/07910.jpg,"[0.318257, 0.33453, 0.347213]"
images/SFU/07920.jpg,"[0.318769, 0.334247, 0.3469839999999999]"
images/SFU/07930.jpg,"[0.319289, 0.334187, 0.34652400000000005]"
images/SFU/07940.jpg,"[0.317885, 0.334253, 0.347862]"
images/SFU/07950.jpg,"[0.316766, 0.335028, 0.348206]"
images/SFU/07960.jpg,"[0.316525, 0.33534, 0.34813500000000003]"
images/SFU/07970.jpg,"[0.316636, 0.335519, 0.34784500000000007]"
images/SFU/08200.jpg,"[0.306816, 0.333928, 0.359256]"
images/SFU/08210.jpg,"[0.306954, 0.334262, 0.35878400000000005]"
images/SFU/08220.jpg,"[0.307966, 0.334379, 0.35765500000000006]"
images/SFU/08230.jpg,"[0.306852, 0.334905, 0.358243]"
images/SFU/08240.jpg,"[0.302294, 0.336347, 0.36135899999999993]"
images/SFU/08340.jpg,"[0.3045, 0.336602, 0.358898]"
images/SFU/08370.jpg,"[0.303499, 0.336357, 0.360144]"
images/SFU/08380.jpg,"[0.302469, 0.33645, 0.361081]"
images/SFU/08390.jpg,"[0.302178, 0.335772, 0.3620499999999999]"
images/SFU/08400.jpg,"[0.303016, 0.335857, 0.36112700000000003]"
images/SFU/08410.jpg,"[0.305188, 0.334853, 0.359959]"
images/SFU/08420.jpg,"[0.306714, 0.334269, 0.3590170000000001]"
images/SFU/08430.jpg,"[0.306911, 0.333639, 0.35945000000000005]"
images/SFU/08440.jpg,"[0.306558, 0.333078, 0.360364]"
images/SFU/08450.jpg,"[0.304931, 0.333873, 0.36119599999999996]"
images/SFU/08460.jpg,"[0.304657, 0.333427, 0.36191600000000007]"
